feature,direction,lag,bucket_type,bucket,label,extreme_deciles,coverage,rows,row_share,events,rate,base,lift,ci_low,ci_high,rho,rho_deciles,sufficient,pass_build
dist_above_30w_sma,HIGH,3,drawdown,>30,win_100,10,0.999180961914729,2200,0.10018671159888884,114,0.05181818181818182,0.09836513502436359,0.526794191919192,0.4403201849722139,0.6291521622571209,-0.9833333333333333,9,True,False
dist_above_30w_sma,HIGH,3,drawdown,>30,launch_300,10,0.999180961914729,2200,0.10018671159888884,48,0.02181818181818182,0.029691698164761603,0.734824316787507,0.5555674666206698,0.9702252324798699,,2,False,False
dist_above_30w_sma,HIGH,3,mst,0-12,win_50,10,0.9972452253372079,29735,0.10017012245447961,4612,0.15510341348579115,0.11993801478886287,1.2931964378336005,1.25926212431744,1.327873657885215,-0.23636363636363636,10,True,False
dist_above_30w_sma,HIGH,3,mst,0-12,win_100,10,0.9972452253372079,29735,0.10017012245447961,1397,0.0469816714309736,0.02861089120584817,1.642090457544726,1.5600547157048401,1.7282167947916247,-0.3212121212121212,10,True,False
dist_above_30w_sma,HIGH,3,mst,0-12,launch_300,10,0.9972452253372079,29735,0.10017012245447961,403,0.01355305195897091,0.00747191295120349,1.8138664151310728,1.6461978275463378,1.998354221435692,-0.38333333333333336,9,True,False
dist_above_30w_sma,HIGH,3,mst,13-24,win_50,10,0.9982314970377575,3392,0.10015649452269171,596,0.17570754716981132,0.12162281867304456,1.4446922796795338,1.3424218586111905,1.55299524554641,0.793939393939394,10,True,False
dist_above_30w_sma,HIGH,3,mst,13-24,win_100,10,0.9982314970377575,3392,0.10015649452269171,177,0.052181603773584904,0.02586588714678005,2.017390839041096,1.7471333558645747,2.3268183004515457,,3,True,False
dist_above_30w_sma,HIGH,3,mst,13-24,launch_300,10,0.9982314970377575,3392,0.10015649452269171,36,0.01061320754716981,0.0036909085540496648,2.8754999999999997,2.0797358935388885,3.971247861819371,,0,False,False
dist_above_30w_sma,HIGH,3,mst,>24,win_50,10,0.9972993515209341,6180,0.10021079941624778,831,0.13446601941747574,0.10040538349278418,1.3392311720729537,1.256776807757218,1.4262086614360014,-0.12727272727272726,10,True,False
dist_above_30w_sma,HIGH,3,mst,>24,win_100,10,0.9972993515209341,6180,0.10021079941624778,242,0.039158576051779935,0.021096156964488407,1.856194761808815,1.6401950503792506,2.0993348579645157,0.02857142857142857,6,True,False
dist_above_30w_sma,HIGH,3,mst,>24,launch_300,10,0.9972993515209341,6180,0.10021079941624778,43,0.0069579288025889965,0.003761958813037133,1.8495494364468252,1.3742622540664138,2.4876678777429873,,0,False,False
dist_above_30w_sma,HIGH,6,all,ALL,win_50,10,0.9904735034783912,39045,0.1001973409019172,6091,0.1559994877705212,0.11677756934518234,1.3358685974136262,1.3053380998814237,1.3669786806823887,0.15151515151515152,10,True,False
dist_above_30w_sma,HIGH,6,all,ALL,win_100,10,0.9904735034783912,39045,0.1001973409019172,1793,0.0459213727750032,0.02699387447681565,1.7011775324970078,1.6259053605722567,1.7797593681317738,-0.15151515151515152,10,True,False
dist_above_30w_sma,HIGH,6,all,ALL,launch_300,10,0.9904735034783912,39045,0.1001973409019172,485,0.012421564861057754,0.006474526599962533,1.9185286629496023,1.756103492786831,2.09577063591777,-0.22424242424242424,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,0-10,win_50,10,0.9895699409116766,30154,0.10019637878843259,4396,0.14578497048484446,0.10185114421380367,1.4313532912189564,1.3926896985073995,1.4709028702235771,0.11515151515151516,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,0-10,win_100,10,0.9895699409116766,30154,0.10019637878843259,1254,0.04158652251774226,0.022139963914151566,1.8783464453237304,1.7791787317211671,1.9827889638100833,-0.15151515151515152,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,0-10,launch_300,10,0.9895699409116766,30154,0.10019637878843259,333,0.011043311003515289,0.005243413335814374,2.106130166791459,1.8927521766770399,2.343264644377144,-0.3,5,True,False
dist_above_30w_sma,HIGH,6,drawdown,10-20,win_50,10,0.9917746247172528,3865,0.1001710553597346,403,0.10426908150064683,0.07990358697905868,1.3049361792477967,1.1892337847883092,1.4304736777524139,0.4303030303030303,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,10-20,win_100,10,0.9917746247172528,3865,0.1001710553597346,119,0.030789133247089262,0.015394982376114452,1.9999459885617712,1.6753368703074891,2.3850800118938027,,1,True,False
dist_above_30w_sma,HIGH,6,drawdown,10-20,launch_300,10,0.9917746247172528,3865,0.1001710553597346,53,0.01371280724450194,0.0041727140783744555,3.2863040665954215,2.5162073480758935,4.287830678929346,,0,False,False
dist_above_30w_sma,HIGH,6,drawdown,20-30,win_50,10,0.9944067259999296,2833,0.1002193292769209,746,0.26332509707024354,0.187137399179284,1.407121709637362,1.3222101585854455,1.4954584354689289,0.8666666666666667,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,20-30,win_100,10,0.9944067259999296,2833,0.1002193292769209,231,0.08153900458877515,0.03926701570680628,2.0765266501941406,1.8340940030754123,2.3478207513437495,,4,True,False
dist_above_30w_sma,HIGH,6,drawdown,20-30,launch_300,10,0.9944067259999296,2833,0.1002193292769209,41,0.01447229085774797,0.00484646950615537,2.9861512260351795,2.2049261991009868,4.038694907647825,,0,False,False
dist_above_30w_sma,HIGH,6,drawdown,>30,win_50,10,0.9955862947627064,2193,0.10022851919561243,546,0.24897400820793433,0.2962065813528336,0.8405417836120357,0.780959524106583,0.9030878606064564,-0.9515151515151515,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,>30,win_100,10,0.9955862947627064,2193,0.10022851919561243,189,0.08618331053351573,0.0983546617915905,0.8762503877664145,0.7640659763056039,1.003149130225741,-0.5878787878787879,10,True,False
dist_above_30w_sma,HIGH,6,drawdown,>30,launch_300,10,0.9955862947627064,2193,0.10022851919561243,58,0.026447788417692658,0.02957038391224863,0.8944012528270716,0.6937666189337308,1.1510423791745792,,1,False,False
dist_above_30w_sma,HIGH,6,mst,0-12,win_50,10,0.9899517914434012,29525,0.10019547024847798,4629,0.15678238780694326,0.11973231435416766,1.3094408861352302,1.2751754528193116,1.3444521462165306,-0.1393939393939394,10,True,False
dist_above_30w_sma,HIGH,6,mst,0-12,win_100,10,0.9899517914434012,29525,0.10019547024847798,1377,0.04663844199830652,0.028383908997739876,1.6431296338365584,1.5604488658064681,1.7299661791313157,-0.2,10,True,False
dist_above_30w_sma,HIGH,6,mst,0-12,launch_300,10,0.9899517914434012,29525,0.10019547024847798,409,0.013852667231160035,0.007377644447762613,1.8776544911107873,1.705329182935498,2.0671245021393245,-0.296969696969697,10,True,False
dist_above_30w_sma,HIGH,6,mst,13-24,win_50,10,0.9947829162613847,3383,0.10023703703703704,624,0.1844516701152823,0.12157037037037037,1.5172419854717956,1.4126999642849223,1.6276720291905735,0.8632258720256917,10,True,True
dist_above_30w_sma,HIGH,6,mst,13-24,win_100,10,0.9947829162613847,3383,0.10023703703703704,182,0.053798403783624,0.025866666666666666,2.0798351978205156,1.8049938981989937,2.393807589677073,,2,True,False
dist_above_30w_sma,HIGH,6,mst,13-24,launch_300,10,0.9947829162613847,3383,0.10023703703703704,42,0.012415016257759386,0.003703703703703704,3.352054389595034,2.483487308932482,4.51925970060245,,0,False,False
dist_above_30w_sma,HIGH,6,mst,>24,win_50,10,0.990620502288274,6137,0.10018446871377965,838,0.13654880234642333,0.09992327407479962,1.3665365112456875,1.2828348207194586,1.4547888969730225,0.4303030303030303,10,True,False
dist_above_30w_sma,HIGH,6,mst,>24,win_100,10,0.990620502288274,6137,0.10018446871377965,234,0.03812937917549291,0.0209282204482753,1.8219121530055922,1.6064311611522468,2.065004411893451,0.2571428571428571,6,True,False
dist_above_30w_sma,HIGH,6,mst,>24,launch_300,10,0.990620502288274,6137,0.10018446871377965,34,0.00554016620498615,0.003656724945720489,1.5150623268698062,1.0849635287242574,2.1143364515790095,,0,False,False
dist_above_30w_sma,HIGH,12,all,ALL,win_50,10,0.9686194967834094,38187,0.10020651669058972,5884,0.15408385052504778,0.11583565784881508,1.330193598297279,1.2992340099289792,1.3617539390812787,0.030303030303030304,10,True,False
dist_above_30w_sma,HIGH,12,all,ALL,win_100,10,0.9686194967834094,38187,0.10020651669058972,1718,0.04498913242726582,0.02648504394055888,1.698661800533017,1.621878773590359,1.778900941235112,-0.17575757575757575,10,True,False
dist_above_30w_sma,HIGH,12,all,ALL,launch_300,10,0.9686194967834094,38187,0.10020651669058972,472,0.012360227302485139,0.006185004316644931,1.9984185409897939,1.8270135541909946,2.185684363634651,-0.10303030303030303,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,0-10,win_50,10,0.9658688482544776,29433,0.10020051678179076,4190,0.14235721808854007,0.10056137890182168,1.4156251599087932,1.376393530725954,1.4557850140043254,0.15151515151515152,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,0-10,win_100,10,0.9658688482544776,29433,0.10020051678179076,1176,0.03995515237998165,0.021454274343724572,1.8623399579892401,1.7608159495734361,1.9694605283748412,-0.12727272727272726,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,0-10,launch_300,10,0.9658688482544776,29433,0.10020051678179076,322,0.01094010124689974,0.004949938891744768,2.210148748532033,1.9826334847374725,2.4634507968835275,0.08571428571428572,6,True,False
dist_above_30w_sma,HIGH,12,drawdown,10-20,win_50,10,0.9732161217355542,3796,0.10025883471554593,395,0.10405690200210749,0.07986899793988696,1.3028447168001964,1.1862009565333014,1.429511881380508,0.09726488698881033,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,10-20,win_100,10,0.9732161217355542,3796,0.10025883471554593,102,0.026870389884088516,0.015450847815751942,1.7390883791305287,1.4358452339841206,2.104245475588238,,2,True,False
dist_above_30w_sma,HIGH,12,drawdown,10-20,launch_300,10,0.9732161217355542,3796,0.10025883471554593,26,0.00684931506849315,0.0039881675558607575,1.717409053796607,1.1730980225111953,2.5117355954878957,,0,False,False
dist_above_30w_sma,HIGH,12,drawdown,20-30,win_50,10,0.9847680022513807,2806,0.1002357648067443,571,0.20349251603706345,0.18746874330213617,1.085474370034595,1.0082023292254536,1.1670710627826861,-0.3575757575757576,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,20-30,win_100,10,0.9847680022513807,2806,0.1002357648067443,161,0.05737704918032787,0.03947274415946274,1.4535865291892294,1.2505329003032657,1.6873007812614373,,4,True,False
dist_above_30w_sma,HIGH,12,drawdown,20-30,launch_300,10,0.9847680022513807,2806,0.1002357648067443,17,0.0060584461867426945,0.004822461956133457,1.2562973522346295,0.785095156608358,2.00755957188683,,0,False,False
dist_above_30w_sma,HIGH,12,drawdown,>30,win_50,10,0.977658461118442,2152,0.10015824257656149,728,0.3382899628252788,0.29470352787861864,1.1478992642552022,1.0811007046783727,1.2166533381815765,-0.503030303030303,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,>30,win_100,10,0.977658461118442,2152,0.10015824257656149,279,0.12964684014869887,0.09778460392813926,1.3258410316206302,1.1874228557785382,1.4777567572590329,-0.4666666666666667,10,True,False
dist_above_30w_sma,HIGH,12,drawdown,>30,launch_300,10,0.977658461118442,2152,0.10015824257656149,107,0.04972118959107807,0.028716373452480685,1.7314578274779633,1.4386527528246256,2.080143530676079,,1,True,False
dist_above_30w_sma,HIGH,12,mst,0-12,win_50,10,0.9668083247946517,28837,0.10020327675174175,4494,0.1558414536879703,0.11865802595687754,1.3133663098744446,1.2784727961423503,1.3490324680702133,-0.15151515151515152,10,True,False
dist_above_30w_sma,HIGH,12,mst,0-12,win_100,10,0.9668083247946517,28837,0.10020327675174175,1305,0.045254360717134234,0.027795055336449086,1.628144292909173,1.5439880282744955,1.7166588789822148,-0.296969696969697,10,True,False
dist_above_30w_sma,HIGH,12,mst,0-12,launch_300,10,0.9668083247946517,28837,0.10020327675174175,422,0.01463397718209245,0.007057351842521327,2.073579085843661,1.8861527186181113,2.279326313185779,-0.06666666666666667,10,True,False
dist_above_30w_sma,HIGH,12,mst,13-24,win_50,10,0.9827276210687653,3340,0.10017695929936114,515,0.15419161676646706,0.1213520890195255,1.2706136170565443,1.172968303716539,1.374806328781778,0.6848484848484848,10,True,False
dist_above_30w_sma,HIGH,12,mst,13-24,win_100,10,0.9827276210687653,3340,0.10017695929936114,165,0.04940119760479042,0.02564410185657299,1.9264155898728859,1.65947008876056,2.2337333495804748,,2,True,False
dist_above_30w_sma,HIGH,12,mst,13-24,launch_300,10,0.9827276210687653,3340,0.10017695929936114,23,0.0068862275449101795,0.0034192135808763986,2.0139799348671077,1.3433206827954505,3.016000199761352,,0,False,False
dist_above_30w_sma,HIGH,12,mst,>24,win_50,10,0.9695974901757847,6010,0.10023850426138733,875,0.14559068219633944,0.09922110846106376,1.467335776171781,1.3797488378701348,1.5594859750256718,0.34545454545454546,10,True,False
dist_above_30w_sma,HIGH,12,mst,>24,win_100,10,0.9695974901757847,6010,0.10023850426138733,248,0.04126455906821963,0.020664809780342578,1.996851628775823,1.7673541905443915,2.2547089929200803,0.1,5,True,False
dist_above_30w_sma,HIGH,12,mst,>24,launch_300,10,0.9695974901757847,6010,0.10023850426138733,27,0.004492512479201331,0.003535867371616325,1.2705545788465764,0.8737441235331709,1.8463961278382384,,0,False,False
atr_contraction,HIGH,0,all,ALL,win_50,10,0.9997636168152322,39413,0.1002018630382167,4555,0.11557100449090402,0.11704751154229463,0.9873854041667764,0.9607385603143097,1.0146724224381176,-0.1393939393939394,10,True,False
atr_contraction,HIGH,0,all,ALL,win_100,10,0.9997636168152322,39413,0.1002018630382167,1157,0.0293557963108619,0.02727184900441353,1.0764138620051436,1.016968600724797,1.1392228638669735,-0.15151515151515152,10,True,False
atr_contraction,HIGH,0,all,ALL,launch_300,10,0.9997636168152322,39413,0.1002018630382167,298,0.007560957044629945,0.006602497610185693,1.1451661918007563,1.0227104054350595,1.2821594400792657,-0.030303030303030304,10,True,False
atr_contraction,HIGH,0,drawdown,0-10,win_50,10,0.9997435231371724,30465,0.10019964281368096,3098,0.10169046446742164,0.10231776426360745,0.9938691018055315,0.9611880538795123,1.0275317618362847,-0.12727272727272726,10,True,False
atr_contraction,HIGH,0,drawdown,0-10,win_100,10,0.9997435231371724,30465,0.10019964281368096,727,0.023863449860495652,0.022516551935088128,1.0598181253191177,0.9863277817736029,1.138640588423228,-0.21212121212121213,10,True,False
atr_contraction,HIGH,0,drawdown,0-10,launch_300,10,0.9997435231371724,30465,0.10019964281368096,186,0.006105366814377154,0.005387395861769552,1.1332686461194585,0.9820604771923084,1.3075935057465284,-0.21212121212121213,10,True,False
atr_contraction,HIGH,0,drawdown,10-20,win_50,10,0.9998457742134484,3897,0.1001850994909764,303,0.07775211701308699,0.07995269679675047,0.9724764783199542,0.8724455460795517,1.0829090608550165,-0.38181818181818183,10,True,False
atr_contraction,HIGH,0,drawdown,10-20,win_100,10,0.9998457742134484,3897,0.1001850994909764,74,0.018988965871182963,0.015527790631909096,1.2229019775782697,0.9758926445314904,1.5309230290327933,,0,False,False
atr_contraction,HIGH,0,drawdown,10-20,launch_300,10,0.9998457742134484,3897,0.1001850994909764,31,0.007954837054144213,0.004318988122782663,1.8418288793577473,1.298884277035561,2.609156942375159,,0,False,False
atr_contraction,HIGH,0,drawdown,20-30,win_50,10,0.9997889330566011,2849,0.10024277822736709,517,0.18146718146718147,0.18683367932162837,0.9712766034799933,0.8978418127918529,1.049302819915677,-0.10303030303030303,10,True,False
atr_contraction,HIGH,0,drawdown,20-30,win_100,10,0.9997889330566011,2849,0.10024277822736709,122,0.04282204282204282,0.03923155413250765,1.0915204296370216,0.91719626577875,1.2972278724606592,-0.11904761904761904,8,True,False
atr_contraction,HIGH,0,drawdown,20-30,launch_300,10,0.9997889330566011,2849,0.10024277822736709,22,0.007722007722007722,0.004820379296998698,1.6019502296874562,1.0590618635487732,2.4198671308166957,,0,False,False
atr_contraction,HIGH,0,drawdown,>30,win_50,10,0.9998634936524549,2202,0.10020933830891053,637,0.28928247048138056,0.29625921543642486,0.9764505386110379,0.9138069297247736,1.04157145938709,-0.5757575757575758,10,True,False
atr_contraction,HIGH,0,drawdown,>30,win_100,10,0.9998634936524549,2202,0.10020933830891053,234,0.10626702997275204,0.0983890051879494,1.0800701742003946,0.9561410036520845,1.2179375579383036,-0.15151515151515152,10,True,False
atr_contraction,HIGH,0,drawdown,>30,launch_300,10,0.9998634936524549,2202,0.10020933830891053,59,0.026793823796548592,0.02976244652771457,0.9002560919042183,0.6998395155955808,1.156050209007646,,0,False,False
atr_contraction,HIGH,0,mst,0-12,win_50,10,0.9997581173466816,29819,0.10020060955734846,3509,0.11767664911633523,0.1199456976474581,0.9810827017923393,0.9510011788865801,1.0119853762422504,-0.2606060606060606,10,True,False
atr_contraction,HIGH,0,mst,0-12,win_100,10,0.9997581173466816,29819,0.10020060955734846,914,0.030651597974445822,0.028686830671420364,1.0684902185790388,1.0023693420194077,1.1388260209849708,-0.15151515151515152,10,True,False
atr_contraction,HIGH,0,mst,0-12,launch_300,10,0.9997581173466816,29819,0.10020060955734846,249,0.008350380629799791,0.0075136175918116355,1.111366199805013,0.9820827910974648,1.2575067442682504,-0.12727272727272726,10,True,False
atr_contraction,HIGH,0,mst,13-24,win_50,10,0.9998231497037757,3400,0.10023289407741517,401,0.11794117647058823,0.12148816367441997,0.9708038454401415,0.8850934642745287,1.0636125066163071,-0.44242424242424244,10,True,False
atr_contraction,HIGH,0,mst,13-24,win_100,10,0.9998231497037757,3400,0.10023289407741517,101,0.029705882352941176,0.02588367088234427,1.1476688329090177,0.9468735841517001,1.3894750986091544,,2,True,False
atr_contraction,HIGH,0,mst,13-24,launch_300,10,0.9998231497037757,3400,0.10023289407741517,19,0.005588235294117647,0.003685032870493205,1.5164682352941177,0.9716378989972482,2.364132333213059,,0,False,False
atr_contraction,HIGH,0,mst,>24,win_50,10,0.9997574267833175,6194,0.10019087056387693,645,0.10413303196641911,0.10065995923781178,1.0345030214089608,0.961359460303384,1.1125216231089834,-0.3939393939393939,10,True,False
atr_contraction,HIGH,0,mst,>24,win_100,10,0.9997574267833175,6194,0.10019087056387693,142,0.02292541168873103,0.021222218627672998,1.0802551840097026,0.918062686444442,1.2703141043510575,-0.15151515151515152,10,True,False
atr_contraction,HIGH,0,mst,>24,launch_300,10,0.9997574267833175,6194,0.10019087056387693,30,0.004843396835647401,0.0038174112775387404,1.2687647422601425,0.8893055457556851,1.8090140532995973,,0,False,False
atr_contraction,HIGH,3,all,ALL,win_50,10,0.9992654328989474,39391,0.1001958589815333,4743,0.12040821507450941,0.11707025487103831,1.0285124535446524,1.0013762926211405,1.0562809638066695,-0.28484848484848485,10,True,False
atr_contraction,HIGH,3,all,ALL,win_100,10,0.9992654328989474,39391,0.1001958589815333,1211,0.030743063136249398,0.027265096403316886,1.1275611382950916,1.066697538537543,1.1917812677289108,-0.16363636363636364,10,True,False
atr_contraction,HIGH,3,all,ALL,launch_300,10,0.9992654328989474,39391,0.1001958589815333,343,0.008707572795816304,0.00659815841684896,1.319697443695922,1.1877237124807463,1.4661924301502627,0.06666666666666667,10,True,False
atr_contraction,HIGH,3,drawdown,0-10,win_50,10,0.9992437220711493,30450,0.10020040080160321,3296,0.10824302134646963,0.10232616299923328,1.0578235142783639,1.024202302747351,1.0924105857508568,-0.2727272727272727,10,True,False
atr_contraction,HIGH,3,drawdown,0-10,win_100,10,0.9992437220711493,30450,0.10020040080160321,807,0.026502463054187193,0.02250477967429111,1.1776370814446557,1.1000861896246152,1.260495926168345,-0.2606060606060606,10,True,False
atr_contraction,HIGH,3,drawdown,0-10,launch_300,10,0.9992437220711493,30450,0.10020040080160321,234,0.007684729064039409,0.005380218565209236,1.4283302752293578,1.2572162217557445,1.622529201749093,0.06666666666666667,10,True,False
atr_contraction,HIGH,3,drawdown,10-20,win_50,10,0.9994345054493111,3896,0.1002006069646623,334,0.08572895277207392,0.07998559744869091,1.0718048687086104,0.9669347053761607,1.1868785990686932,-0.05454545454545454,10,True,False
atr_contraction,HIGH,3,drawdown,10-20,win_100,10,0.9994345054493111,3896,0.1002006069646623,82,0.02104722792607803,0.015534180340517463,1.3548978745393476,1.093671501007354,1.6768654779440435,,0,False,False
atr_contraction,HIGH,3,drawdown,10-20,launch_300,10,0.9994345054493111,3896,0.1002006069646623,22,0.005646817248459959,0.004320765392726711,1.3069020729441676,0.8637600776131148,1.9754450905658154,,0,False,False
atr_contraction,HIGH,3,drawdown,20-30,win_50,10,0.9989798431069054,2845,0.10018311148672442,486,0.17082601054481547,0.18698499894358758,0.9135813648684877,0.84200641813657,0.9899039392270375,-0.6606060606060606,10,True,False
atr_contraction,HIGH,3,drawdown,20-30,win_100,10,0.9989798431069054,2845,0.10018311148672442,110,0.03866432337434095,0.03926332840340869,0.984743905995098,0.8195829955475666,1.1815923059169475,-0.7387687194103584,7,True,False
atr_contraction,HIGH,3,drawdown,20-30,launch_300,10,0.9989798431069054,2845,0.10018311148672442,23,0.008084358523725835,0.004824283400239453,1.6757636011442794,1.1179105524370367,2.5086059041804987,,0,False,False
atr_contraction,HIGH,3,drawdown,>30,win_50,10,0.9996359830732129,2200,0.10014110792480313,627,0.285,0.2962811234011562,0.961924258718697,0.8995659820849681,1.0268123011288606,-0.34545454545454546,10,True,False
atr_contraction,HIGH,3,drawdown,>30,win_100,10,0.9996359830732129,2200,0.10014110792480313,212,0.09636363636363636,0.09836587919340889,0.9796449455218543,0.861346570703118,1.1122484448666317,-0.09090909090909091,10,True,False
atr_contraction,HIGH,3,drawdown,>30,launch_300,10,0.9996359830732129,2200,0.10014110792480313,64,0.02909090909090909,0.02976922026491875,0.9772143452877398,0.767480756095368,1.2420941166170698,,0,False,False
atr_contraction,HIGH,3,mst,0-12,win_50,10,0.9992138813767154,29801,0.10019466699839627,3645,0.1223113318345022,0.11998413077318773,1.0193959071613703,0.9887973402638603,1.0508059011693625,-0.2727272727272727,10,True,False
atr_contraction,HIGH,3,mst,0-12,win_100,10,0.9992138813767154,29801,0.10019466699839627,943,0.031643233448541995,0.028685644737771115,1.1031034420807893,1.0358974011165576,1.174518217759087,-0.18787878787878787,10,True,False
atr_contraction,HIGH,3,mst,0-12,launch_300,10,0.9992138813767154,29801,0.10019466699839627,280,0.009395657863830073,0.0075109857412307395,1.2509220743495266,1.113276470487229,1.4054050312721338,0.04242424242424243,10,True,False
atr_contraction,HIGH,3,mst,13-24,win_50,10,0.9993810239632152,3397,0.10018875715212647,400,0.1177509567265234,0.12154190998643308,0.9688094973961423,0.8831647333450123,1.0615591970905984,-0.6242424242424243,10,True,False
atr_contraction,HIGH,3,mst,13-24,win_100,10,0.9993810239632152,3397,0.10018875715212647,104,0.030615248748896085,0.025895121807349732,1.1822786151253653,0.978227155179458,1.427279783767051,,2,True,False
atr_contraction,HIGH,3,mst,13-24,launch_300,10,0.9993810239632152,3397,0.10018875715212647,25,0.0073594347954077126,0.003686663127470064,1.9962319693847512,1.3535041108167425,2.9408413372765305,,0,False,False
atr_contraction,HIGH,3,mst,>24,win_50,10,0.9994501673755195,6193,0.10020549164280051,698,0.11270789601162604,0.10059382230636053,1.1204256228416478,1.0445047036126514,1.2011198904434157,-0.2,10,True,False
atr_contraction,HIGH,3,mst,>24,win_100,10,0.9994501673755195,6193,0.10020549164280051,164,0.026481511383820443,0.021180201608336165,1.2502955294532123,1.0749010576169538,1.4534080497926345,-0.11515151515151516,10,True,False
atr_contraction,HIGH,3,mst,>24,launch_300,10,0.9994501673755195,6193,0.10020549164280051,38,0.006135959954787664,0.003802404414025209,1.6137052471733702,1.1765803553901695,2.211859436612157,,0,False,False
atr_contraction,HIGH,6,all,ALL,win_50,10,0.998073349956409,39335,0.10017291829546873,4910,0.1248252192703699,0.11703436209956936,1.0665689719757032,1.0389726530805008,1.0947913637110624,-0.030303030303030304,10,True,False
atr_contraction,HIGH,6,all,ALL,win_100,10,0.998073349956409,39335,0.10017291829546873,1267,0.0322104995551036,0.027223808226225006,1.1831739074651155,1.120741752007559,1.2489619412927038,-0.15151515151515152,10,True,False
atr_contraction,HIGH,6,all,ALL,launch_300,10,0.998073349956409,39335,0.10017291829546873,335,0.00851658828015762,0.006572932556771445,1.2957060195884436,1.1646640103839514,1.441351439756217,-0.45454545454545453,10,True,False
atr_contraction,HIGH,6,drawdown,0-10,win_50,10,0.9979942194060917,30404,0.1001742935181921,3390,0.11149848704117879,0.10225659037069497,1.0903794722372475,1.056259977229046,1.1254589026266333,0.01818181818181818,10,True,False
atr_contraction,HIGH,6,drawdown,0-10,win_100,10,0.9979942194060917,30404,0.1001742935181921,835,0.027463491645836075,0.02244729186092102,1.2234656998267068,1.1442500745426867,1.3080001048638712,-0.2,10,True,False
atr_contraction,HIGH,6,drawdown,0-10,launch_300,10,0.9979942194060917,30404,0.1001742935181921,226,0.00743323246941192,0.005357301712293788,1.3874955842704066,1.2185273258409968,1.579694398157242,-0.2,10,True,False
atr_contraction,HIGH,6,drawdown,10-20,win_50,10,0.9979179518815546,3890,0.10019833603791567,343,0.08817480719794345,0.08002987919532235,1.1017735886211004,0.9954499752601833,1.218250535888122,-0.04242424242424243,10,True,False
atr_contraction,HIGH,6,drawdown,10-20,win_100,10,0.9979179518815546,3890,0.10019833603791567,74,0.019023136246786632,0.01553202998222703,1.224768189898835,0.9773849530788664,1.533251803117053,,0,False,False
atr_contraction,HIGH,6,drawdown,10-20,launch_300,10,0.9979179518815546,3890,0.10019833603791567,25,0.006426735218508998,0.004275815882337789,1.5030430204106917,1.0189831116258947,2.2148645532829794,,0,False,False
atr_contraction,HIGH,6,drawdown,20-30,win_50,10,0.9981355753333099,2841,0.10012687671812222,564,0.19852164730728616,0.18703742863184605,1.0614006445632067,0.9851786711278049,1.1419756887554573,0.7212121212121212,10,True,False
atr_contraction,HIGH,6,drawdown,20-30,win_100,10,0.9981355753333099,2841,0.10012687671812222,141,0.04963041182682154,0.03926129555226616,1.264105300874537,1.0757350318805579,1.4834549373364148,0.2857142857142857,8,True,False
atr_contraction,HIGH,6,drawdown,20-30,launch_300,10,0.9981355753333099,2841,0.10012687671812222,22,0.007743752199929602,0.004828363995206879,1.603804561465712,1.0602909057215641,2.422651904125057,,0,False,False
atr_contraction,HIGH,6,drawdown,>30,win_50,10,0.9993629703781226,2200,0.10016846514592724,613,0.2786363636363636,0.2962254701088194,0.9406225721711426,0.8787241600546793,1.0051261161989742,-0.6606060606060606,10,True,False
atr_contraction,HIGH,6,drawdown,>30,win_100,10,0.9993629703781226,2200,0.10016846514592724,217,0.09863636363636363,0.0983472203250922,1.0029400252525251,0.8832741410746927,1.136833185833665,-0.45454545454545453,10,True,False
atr_contraction,HIGH,6,drawdown,>30,launch_300,10,0.9993629703781226,2200,0.10016846514592724,62,0.028181818181818183,0.029686290579611165,0.9493209704406024,0.7426372238182347,1.211411709188129,,0,False,False
atr_contraction,HIGH,6,mst,0-12,win_50,10,0.9979977491475316,29757,0.1001686476879109,3737,0.12558389622609806,0.11994856413829784,1.046981238402344,1.0159940818974174,1.0787742193645002,-0.030303030303030304,10,True,False
atr_contraction,HIGH,6,mst,0-12,win_100,10,0.9979977491475316,29757,0.1001686476879109,988,0.033202271734381825,0.02863981095301092,1.1593048497721055,1.0903041500384794,1.2325131990978837,-0.2606060606060606,10,True,False
atr_contraction,HIGH,6,mst,0-12,launch_300,10,0.9979977491475316,29757,0.1001686476879109,286,0.009611183923110528,0.007483109984549044,1.284383624316024,1.1444739617946078,1.441210912335813,-0.40606060606060607,10,True,False
atr_contraction,HIGH,6,mst,13-24,win_50,10,0.9986146726795767,3393,0.10014757969303424,454,0.13380489242558208,0.12163518299881937,1.100050899145528,1.009271148107655,1.1976399778332698,0.3586642707712381,10,True,False
